number,date_time,temp,RH,site,block,treatment
33,6/20/2017 0:00,58.066,87.246,CBE,3,prairie
34,6/20/2017 0:30,57.592,89.654,CBE,3,prairie
35,6/20/2017 1:00,57.074,91.817,CBE,3,prairie
36,6/20/2017 1:30,57.333,91.041,CBE,3,prairie
37,6/20/2017 2:00,56.815,91.388,CBE,3,prairie
38,6/20/2017 2:30,56.901,91.818,CBE,3,prairie
39,6/20/2017 3:00,57.333,92.401,CBE,3,prairie
40,6/20/2017 3:30,56.988,94.117,CBE,3,prairie
41,6/20/2017 4:00,57.333,94.219,CBE,3,prairie
42,6/20/2017 4:30,57.333,95.276,CBE,3,prairie
43,6/20/2017 5:00,57.549,95.796,CBE,3,prairie
44,6/20/2017 5:30,57.679,96.226,CBE,3,prairie
45,6/20/2017 6:00,56.901,96.52,CBE,3,prairie
46,6/20/2017 6:30,57.722,94.327,CBE,3,prairie
47,6/20/2017 7:00,59.659,92.284,CBE,3,prairie
48,6/20/2017 7:30,61.72,88.67,CBE,3,prairie
49,6/20/2017 8:00,63.475,83.521,CBE,3,prairie
50,6/20/2017 8:30,65.788,78.367,CBE,3,prairie
51,6/20/2017 9:00,67.199,71.504,CBE,3,prairie
52,6/20/2017 9:30,69.901,62.102,CBE,3,prairie
53,6/20/2017 10:00,71.533,60.244,CBE,3,prairie
54,6/20/2017 10:30,72.437,55.642,CBE,3,prairie
55,6/20/2017 11:00,72.351,56.657,CBE,3,prairie
56,6/20/2017 11:30,75.898,53.952,CBE,3,prairie
57,6/20/2017 12:00,75.117,51.624,CBE,3,prairie
58,6/20/2017 12:30,77.639,48.916,CBE,3,prairie
59,6/20/2017 13:00,77.902,48.198,CBE,3,prairie
60,6/20/2017 13:30,75.681,44.31,CBE,3,prairie
61,6/20/2017 14:00,77.815,44.838,CBE,3,prairie
62,6/20/2017 14:30,76.332,44.708,CBE,3,prairie
63,6/20/2017 15:00,76.942,43.646,CBE,3,prairie
64,6/20/2017 15:30,71.92,48.285,CBE,3,prairie
65,6/20/2017 16:00,65.745,66.903,CBE,3,prairie
66,6/20/2017 16:30,60.948,76.2,CBE,3,prairie
67,6/20/2017 17:00,57.333,89.223,CBE,3,prairie
68,6/20/2017 17:30,58.109,89.725,CBE,3,prairie
69,6/20/2017 18:00,57.979,91.97,CBE,3,prairie
70,6/20/2017 18:30,59.142,91.082,CBE,3,prairie
71,6/20/2017 19:00,61.977,90.945,CBE,3,prairie
72,6/20/2017 19:30,72.696,71.439,CBE,3,prairie
73,6/20/2017 20:00,75.247,66.945,CBE,3,prairie
74,6/20/2017 20:30,61.761,83.526,CBE,3,prairie
75,6/20/2017 21:00,60.26,85.677,CBE,3,prairie
76,6/20/2017 21:30,59.229,87.908,CBE,3,prairie
77,6/20/2017 22:00,57.42,90.895,CBE,3,prairie
78,6/20/2017 22:30,55.256,95.51,CBE,3,prairie
79,6/20/2017 23:00,55.342,96.594,CBE,3,prairie
80,6/20/2017 23:30,53.908,97.089,CBE,3,prairie
81,6/21/2017 0:00,52.423,97.596,CBE,3,prairie
82,6/21/2017 0:30,51.237,98.491,CBE,3,prairie
83,6/21/2017 1:00,50.533,98.482,CBE,3,prairie
84,6/21/2017 1:30,49.471,98.741,CBE,3,prairie
85,6/21/2017 2:00,51.148,99.174,CBE,3,prairie
86,6/21/2017 2:30,50.268,99.137,CBE,3,prairie
87,6/21/2017 3:00,50.488,99.32,CBE,3,prairie
88,6/21/2017 3:30,48.182,99.258,CBE,3,prairie
89,6/21/2017 4:00,47.602,99.659,CBE,3,prairie
90,6/21/2017 4:30,46.256,99.448,CBE,3,prairie
91,6/21/2017 5:00,46.436,99.795,CBE,3,prairie
92,6/21/2017 5:30,44.946,99.341,CBE,3,prairie
93,6/21/2017 6:00,47.064,100,CBE,3,prairie
94,6/21/2017 6:30,47.736,99.778,CBE,3,prairie
95,6/21/2017 7:00,54.473,98.335,CBE,3,prairie
96,6/21/2017 7:30,58.066,96.718,CBE,3,prairie
97,6/21/2017 8:00,61.419,95.692,CBE,3,prairie
98,6/21/2017 8:30,64.888,91.132,CBE,3,prairie
99,6/21/2017 9:00,68.527,78.261,CBE,3,prairie
100,6/21/2017 9:30,72.351,70.255,CBE,3,prairie
101,6/21/2017 10:00,75.985,58.324,CBE,3,prairie
102,6/21/2017 10:30,76.246,56.669,CBE,3,prairie
103,6/21/2017 11:00,77.945,51.742,CBE,3,prairie
104,6/21/2017 11:30,79.655,47.226,CBE,3,prairie
105,6/21/2017 12:00,81.466,43.577,CBE,3,prairie
106,6/21/2017 12:30,81.819,42.32,CBE,3,prairie
107,6/21/2017 13:00,82.886,43.995,CBE,3,prairie
108,6/21/2017 13:30,81.288,44.969,CBE,3,prairie
109,6/21/2017 14:00,79.435,45.724,CBE,3,prairie
110,6/21/2017 14:30,77.117,48.975,CBE,3,prairie
111,6/21/2017 15:00,75.463,47.258,CBE,3,prairie
112,6/21/2017 15:30,80.58,46.708,CBE,3,prairie
113,6/21/2017 16:00,80.713,42.613,CBE,3,prairie
114,6/21/2017 16:30,84.857,37.022,CBE,3,prairie
115,6/21/2017 17:00,85.894,36.675,CBE,3,prairie
116,6/21/2017 17:30,83.869,39.037,CBE,3,prairie
117,6/21/2017 18:00,81.73,41.69,CBE,3,prairie
118,6/21/2017 18:30,83.154,40.025,CBE,3,prairie
119,6/21/2017 19:00,81.73,41.591,CBE,3,prairie
120,6/21/2017 19:30,83.242,40.891,CBE,3,prairie
121,6/21/2017 20:00,91.823,37.876,CBE,3,prairie
122,6/21/2017 20:30,91.823,37.572,CBE,3,prairie
123,6/21/2017 21:00,66.344,67.759,CBE,3,prairie
124,6/21/2017 21:30,59.659,89.459,CBE,3,prairie
125,6/21/2017 22:00,57.463,92.237,CBE,3,prairie
126,6/21/2017 22:30,56.728,94.879,CBE,3,prairie
127,6/21/2017 23:00,57.031,95.72,CBE,3,prairie
128,6/21/2017 23:30,57.204,96.053,CBE,3,prairie
129,6/22/2017 0:00,57.247,96.571,CBE,3,prairie
130,6/22/2017 0:30,58.411,95.949,CBE,3,prairie
131,6/22/2017 1:00,59.014,94.488,CBE,3,prairie
132,6/22/2017 1:30,58.282,94.071,CBE,3,prairie
133,6/22/2017 2:00,57.463,94.857,CBE,3,prairie
134,6/22/2017 2:30,59.315,91.921,CBE,3,prairie
135,6/22/2017 3:00,60.089,89.81,CBE,3,prairie
136,6/22/2017 3:30,60.39,88.705,CBE,3,prairie
137,6/22/2017 4:00,60.604,87.34,CBE,3,prairie
138,6/22/2017 4:30,62.276,83.618,CBE,3,prairie
139,6/22/2017 5:00,62.148,82.585,CBE,3,prairie
140,6/22/2017 5:30,62.661,81.627,CBE,3,prairie
141,6/22/2017 6:00,65.059,75.873,CBE,3,prairie
142,6/22/2017 6:30,65.829,77.183,CBE,3,prairie
143,6/22/2017 7:00,68.956,76.313,CBE,3,prairie
144,6/22/2017 7:30,69.643,78.845,CBE,3,prairie
145,6/22/2017 8:00,71.19,79.082,CBE,3,prairie
146,6/22/2017 8:30,70.887,83.502,CBE,3,prairie
147,6/22/2017 9:00,71.19,85.71,CBE,3,prairie
148,6/22/2017 9:30,73.17,82.631,CBE,3,prairie
149,6/22/2017 10:00,75.81,77.838,CBE,3,prairie
150,6/22/2017 10:30,80.227,71.394,CBE,3,prairie
151,6/22/2017 11:00,84.227,60.804,CBE,3,prairie
152,6/22/2017 11:30,88.902,56.825,CBE,3,prairie
153,6/22/2017 12:00,88.075,56.504,CBE,3,prairie
154,6/22/2017 12:30,89.499,54.35,CBE,3,prairie
155,6/22/2017 13:00,89.316,54.912,CBE,3,prairie
156,6/22/2017 13:30,90.75,50.764,CBE,3,prairie
157,6/22/2017 14:00,90.1,50.587,CBE,3,prairie
158,6/22/2017 14:30,90.055,48.499,CBE,3,prairie
159,6/22/2017 15:00,86.981,55.079,CBE,3,prairie
160,6/22/2017 15:30,87.71,54.211,CBE,3,prairie
161,6/22/2017 16:00,86.437,55.1,CBE,3,prairie
162,6/22/2017 16:30,87.391,55.335,CBE,3,prairie
163,6/22/2017 17:00,83.422,61.851,CBE,3,prairie
164,6/22/2017 17:30,82.53,66.561,CBE,3,prairie
165,6/22/2017 18:00,82.886,65.802,CBE,3,prairie
166,6/22/2017 18:30,80.184,73.172,CBE,3,prairie
167,6/22/2017 19:00,74.943,95.695,CBE,3,prairie
168,6/22/2017 19:30,74.943,96.443,CBE,3,prairie
169,6/22/2017 20:00,74.597,96.925,CBE,3,prairie
170,6/22/2017 20:30,73.99,97.421,CBE,3,prairie
171,6/22/2017 21:00,74.034,95.565,CBE,3,prairie
172,6/22/2017 21:30,74.424,94.333,CBE,3,prairie
173,6/22/2017 22:00,74.77,93.465,CBE,3,prairie
174,6/22/2017 22:30,74.338,94.267,CBE,3,prairie
175,6/22/2017 23:00,74.467,93.315,CBE,3,prairie
176,6/22/2017 23:30,74.467,91.443,CBE,3,prairie
177,6/23/2017 0:00,74.077,87.797,CBE,3,prairie
178,6/23/2017 0:30,73.472,87.856,CBE,3,prairie
179,6/23/2017 1:00,73.342,87.259,CBE,3,prairie
180,6/23/2017 1:30,72.567,87.986,CBE,3,prairie
181,6/23/2017 2:00,72.997,87.049,CBE,3,prairie
182,6/23/2017 2:30,72.696,87.673,CBE,3,prairie
183,6/23/2017 3:00,72.48,88.25,CBE,3,prairie
184,6/23/2017 3:30,72.48,88.58,CBE,3,prairie
185,6/23/2017 4:00,72.093,91.148,CBE,3,prairie
186,6/23/2017 4:30,70.201,96.895,CBE,3,prairie
187,6/23/2017 5:00,69.942,98.614,CBE,3,prairie
188,6/23/2017 5:30,69.942,99.135,CBE,3,prairie
189,6/23/2017 6:00,70.029,99.33,CBE,3,prairie
190,6/23/2017 6:30,70.158,99.531,CBE,3,prairie
191,6/23/2017 7:00,70.543,99.72,CBE,3,prairie
192,6/23/2017 7:30,70.93,99.7,CBE,3,prairie
193,6/23/2017 8:00,71.834,98.581,CBE,3,prairie
194,6/23/2017 8:30,72.007,97.87,CBE,3,prairie
195,6/23/2017 9:00,70.716,98.833,CBE,3,prairie
196,6/23/2017 9:30,70.115,99.056,CBE,3,prairie
197,6/23/2017 10:00,69.985,99.402,CBE,3,prairie
198,6/23/2017 10:30,70.716,98.31,CBE,3,prairie
199,6/23/2017 11:00,72.523,96.705,CBE,3,prairie
200,6/23/2017 11:30,74.899,93.213,CBE,3,prairie
201,6/23/2017 12:00,74.813,90.37,CBE,3,prairie
202,6/23/2017 12:30,70.759,92.047,CBE,3,prairie
203,6/23/2017 13:00,74.856,87.594,CBE,3,prairie
204,6/23/2017 13:30,73.602,82.487,CBE,3,prairie
205,6/23/2017 14:00,77.247,74.742,CBE,3,prairie
206,6/23/2017 14:30,79.524,71.708,CBE,3,prairie
207,6/23/2017 15:00,77.16,68.423,CBE,3,prairie
208,6/23/2017 15:30,78.208,68.527,CBE,3,prairie
209,6/23/2017 16:00,76.419,67.299,CBE,3,prairie
210,6/23/2017 16:30,76.768,62.025,CBE,3,prairie
211,6/23/2017 17:00,78.953,61.114,CBE,3,prairie
212,6/23/2017 17:30,75.898,65.2,CBE,3,prairie
213,6/23/2017 18:00,73.602,66.425,CBE,3,prairie
214,6/23/2017 18:30,78.91,55.385,CBE,3,prairie
215,6/23/2017 19:00,77.509,52.817,CBE,3,prairie
216,6/23/2017 19:30,79.876,50.677,CBE,3,prairie
217,6/23/2017 20:00,82.841,48.32,CBE,3,prairie
218,6/23/2017 20:30,81.597,47.425,CBE,3,prairie
219,6/23/2017 21:00,66.686,68.616,CBE,3,prairie
220,6/23/2017 21:30,62.577,81.174,CBE,3,prairie
221,6/23/2017 22:00,60.948,85.928,CBE,3,prairie
222,6/23/2017 22:30,59.056,92.278,CBE,3,prairie
223,6/23/2017 23:00,63.946,81.785,CBE,3,prairie
224,6/23/2017 23:30,65.273,77.996,CBE,3,prairie
225,6/24/2017 0:00,63.732,78.212,CBE,3,prairie
226,6/24/2017 0:30,62.748,76.575,CBE,3,prairie
227,6/24/2017 1:00,62.704,79.715,CBE,3,prairie
228,6/24/2017 1:30,62.319,82.11,CBE,3,prairie
229,6/24/2017 2:00,61.804,84.898,CBE,3,prairie
230,6/24/2017 2:30,61.248,86.805,CBE,3,prairie
231,6/24/2017 3:00,60.217,88.922,CBE,3,prairie
232,6/24/2017 3:30,60.303,88.533,CBE,3,prairie
233,6/24/2017 4:00,60.303,87.81,CBE,3,prairie
234,6/24/2017 4:30,59.529,88.963,CBE,3,prairie
235,6/24/2017 5:00,59.486,89.117,CBE,3,prairie
236,6/24/2017 5:30,59.185,89.607,CBE,3,prairie
237,6/24/2017 6:00,58.928,90.472,CBE,3,prairie
238,6/24/2017 6:30,59.229,90.751,CBE,3,prairie
239,6/24/2017 7:00,61.032,88.685,CBE,3,prairie
240,6/24/2017 7:30,63.304,85.335,CBE,3,prairie
241,6/24/2017 8:00,64.888,81.344,CBE,3,prairie
242,6/24/2017 8:30,66.985,77.855,CBE,3,prairie
243,6/24/2017 9:00,69.386,73.624,CBE,3,prairie
244,6/24/2017 9:30,70.072,70.607,CBE,3,prairie
245,6/24/2017 10:00,72.783,67.749,CBE,3,prairie
246,6/24/2017 10:30,73.429,64.03,CBE,3,prairie
247,6/24/2017 11:00,78.121,58.629,CBE,3,prairie
248,6/24/2017 11:30,75.029,59.384,CBE,3,prairie
249,6/24/2017 12:00,75.074,55.264,CBE,3,prairie
250,6/24/2017 12:30,76.986,53.534,CBE,3,prairie
251,6/24/2017 13:00,75.898,54.328,CBE,3,prairie
252,6/24/2017 13:30,76.114,54.283,CBE,3,prairie
253,6/24/2017 14:00,76.071,52.075,CBE,3,prairie
254,6/24/2017 14:30,75.637,56.37,CBE,3,prairie
255,6/24/2017 15:00,74.813,54.055,CBE,3,prairie
256,6/24/2017 15:30,74.899,53.56,CBE,3,prairie
257,6/24/2017 16:00,72.61,54.318,CBE,3,prairie
258,6/24/2017 16:30,70.716,56.522,CBE,3,prairie
259,6/24/2017 17:00,76.55,49.445,CBE,3,prairie
260,6/24/2017 17:30,69.3,56.989,CBE,3,prairie
261,6/24/2017 18:00,73.602,49.041,CBE,3,prairie
262,6/24/2017 18:30,71.017,48.855,CBE,3,prairie
263,6/24/2017 19:00,71.49,48.667,CBE,3,prairie
264,6/24/2017 19:30,71.704,45.303,CBE,3,prairie
265,6/24/2017 20:00,73.472,46.928,CBE,3,prairie
266,6/24/2017 20:30,72.394,51.229,CBE,3,prairie
267,6/24/2017 21:00,62.362,62.995,CBE,3,prairie
268,6/24/2017 21:30,60.174,73.849,CBE,3,prairie
269,6/24/2017 22:00,59.142,73.877,CBE,3,prairie
270,6/24/2017 22:30,60.733,71.223,CBE,3,prairie
271,6/24/2017 23:00,59.572,71.53,CBE,3,prairie
272,6/24/2017 23:30,57.506,75.752,CBE,3,prairie
273,6/25/2017 0:00,57.29,80.2,CBE,3,prairie
274,6/25/2017 0:30,54.604,86.92,CBE,3,prairie
275,6/25/2017 1:00,54.909,88.286,CBE,3,prairie
276,6/25/2017 1:30,52.86,92.699,CBE,3,prairie
277,6/25/2017 2:00,52.509,92.854,CBE,3,prairie
278,6/25/2017 2:30,55.863,91.15,CBE,3,prairie
279,6/25/2017 3:00,57.16,86.404,CBE,3,prairie
280,6/25/2017 3:30,57.722,84.349,CBE,3,prairie
281,6/25/2017 4:00,58.023,81.992,CBE,3,prairie
282,6/25/2017 4:30,56.383,85.04,CBE,3,prairie
283,6/25/2017 5:00,56.251,83.972,CBE,3,prairie
284,6/25/2017 5:30,54.212,88.825,CBE,3,prairie
285,6/25/2017 6:00,55.256,86.607,CBE,3,prairie
286,6/25/2017 6:30,54.82,85.99,CBE,3,prairie
287,6/25/2017 7:00,56.512,82.84,CBE,3,prairie
288,6/25/2017 7:30,58.023,80.262,CBE,3,prairie
289,6/25/2017 8:00,59.83,78.036,CBE,3,prairie
290,6/25/2017 8:30,61.506,74.849,CBE,3,prairie
291,6/25/2017 9:00,62.233,71.037,CBE,3,prairie
292,6/25/2017 9:30,64.288,66.465,CBE,3,prairie
293,6/25/2017 10:00,65.574,62.847,CBE,3,prairie
294,6/25/2017 10:30,64.717,61.389,CBE,3,prairie
295,6/25/2017 11:00,69.427,52.227,CBE,3,prairie
296,6/25/2017 11:30,70.115,50.524,CBE,3,prairie
297,6/25/2017 12:00,69.17,51.3,CBE,3,prairie
298,6/25/2017 12:30,73.904,47.214,CBE,3,prairie
299,6/25/2017 13:00,70.716,48.865,CBE,3,prairie
300,6/25/2017 13:30,75.81,44.48,CBE,3,prairie
301,6/25/2017 14:00,70.803,46.648,CBE,3,prairie
302,6/25/2017 14:30,71.577,46.924,CBE,3,prairie
303,6/25/2017 15:00,70.716,47.85,CBE,3,prairie
304,6/25/2017 15:30,72.093,46.001,CBE,3,prairie
305,6/25/2017 16:00,74.338,43.867,CBE,3,prairie
306,6/25/2017 16:30,73.558,44.429,CBE,3,prairie
307,6/25/2017 17:00,72.653,46.104,CBE,3,prairie
308,6/25/2017 17:30,71.404,45.251,CBE,3,prairie
309,6/25/2017 18:00,71.19,47.025,CBE,3,prairie
310,6/25/2017 18:30,71.877,43.804,CBE,3,prairie
311,6/25/2017 19:00,70.416,44.608,CBE,3,prairie
312,6/25/2017 19:30,69.901,48.046,CBE,3,prairie
313,6/25/2017 20:00,72.869,47.078,CBE,3,prairie
314,6/25/2017 20:30,63.819,56.438,CBE,3,prairie
315,6/25/2017 21:00,63.09,60.792,CBE,3,prairie
316,6/25/2017 21:30,60.433,65.704,CBE,3,prairie
317,6/25/2017 22:00,59.185,69.995,CBE,3,prairie
318,6/25/2017 22:30,57.893,74.643,CBE,3,prairie
319,6/25/2017 23:00,55.472,90.363,CBE,3,prairie
320,6/25/2017 23:30,55.429,92.366,CBE,3,prairie
321,6/26/2017 0:00,54.561,93.767,CBE,3,prairie
322,6/26/2017 0:30,54.777,93.334,CBE,3,prairie
323,6/26/2017 1:00,54.995,93.004,CBE,3,prairie
324,6/26/2017 1:30,54.691,93.58,CBE,3,prairie
325,6/26/2017 2:00,55.386,91.97,CBE,3,prairie
326,6/26/2017 2:30,55.558,91.838,CBE,3,prairie
327,6/26/2017 3:00,55.038,93.113,CBE,3,prairie
328,6/26/2017 3:30,54.995,93.752,CBE,3,prairie
329,6/26/2017 4:00,54.995,94.447,CBE,3,prairie
330,6/26/2017 4:30,54.082,95.184,CBE,3,prairie
331,6/26/2017 5:00,54.126,96.006,CBE,3,prairie
332,6/26/2017 5:30,53.82,95.808,CBE,3,prairie
333,6/26/2017 6:00,53.733,96.405,CBE,3,prairie
334,6/26/2017 6:30,54.212,95.509,CBE,3,prairie
335,6/26/2017 7:00,56.295,93.526,CBE,3,prairie
336,6/26/2017 7:30,58.239,88.948,CBE,3,prairie
337,6/26/2017 8:00,60.132,83.649,CBE,3,prairie
338,6/26/2017 8:30,63.176,78.09,CBE,3,prairie
339,6/26/2017 9:00,64.931,73.715,CBE,3,prairie
340,6/26/2017 9:30,66.087,65.754,CBE,3,prairie
341,6/26/2017 10:00,66.729,60.365,CBE,3,prairie
342,6/26/2017 10:30,67.456,55.575,CBE,3,prairie
343,6/26/2017 11:00,68.142,52.44,CBE,3,prairie
344,6/26/2017 11:30,70.887,45.664,CBE,3,prairie
345,6/26/2017 12:00,67.158,46.238,CBE,3,prairie
346,6/26/2017 12:30,72.437,42.419,CBE,3,prairie
347,6/26/2017 13:00,68.913,43.547,CBE,3,prairie
348,6/26/2017 13:30,66.857,43.734,CBE,3,prairie
349,6/26/2017 14:00,67.798,47.138,CBE,3,prairie
350,6/26/2017 14:30,73.602,39.299,CBE,3,prairie
351,6/26/2017 15:00,71.92,40.342,CBE,3,prairie
352,6/26/2017 15:30,72.955,40.111,CBE,3,prairie
353,6/26/2017 16:00,69.386,43.257,CBE,3,prairie
354,6/26/2017 16:30,65.788,48.792,CBE,3,prairie
355,6/26/2017 17:00,66.558,47.051,CBE,3,prairie
356,6/26/2017 17:30,71.19,44.723,CBE,3,prairie
357,6/26/2017 18:00,65.788,47.975,CBE,3,prairie
358,6/26/2017 18:30,63.689,53.423,CBE,3,prairie
359,6/26/2017 19:00,60.733,61.027,CBE,3,prairie
360,6/26/2017 19:30,60.433,61.923,CBE,3,prairie
361,6/26/2017 20:00,59.916,59.578,CBE,3,prairie
362,6/26/2017 20:30,65.316,58.118,CBE,3,prairie
363,6/26/2017 21:00,59.401,62.155,CBE,3,prairie
364,6/26/2017 21:30,54.43,72.255,CBE,3,prairie
365,6/26/2017 22:00,53.602,73.685,CBE,3,prairie
366,6/26/2017 22:30,52.423,78.708,CBE,3,prairie
367,6/26/2017 23:00,52.203,81.081,CBE,3,prairie
368,6/26/2017 23:30,51.282,85.154,CBE,3,prairie
369,6/27/2017 0:00,51.062,86.608,CBE,3,prairie
370,6/27/2017 0:30,50.4,89.844,CBE,3,prairie
371,6/27/2017 1:00,51.37,89.666,CBE,3,prairie
372,6/27/2017 1:30,51.809,89.909,CBE,3,prairie
373,6/27/2017 2:00,52.378,89.256,CBE,3,prairie
374,6/27/2017 2:30,51.413,90.504,CBE,3,prairie
375,6/27/2017 3:00,52.072,91.192,CBE,3,prairie
376,6/27/2017 3:30,50.268,93.759,CBE,3,prairie
377,6/27/2017 4:00,49.161,95.798,CBE,3,prairie
378,6/27/2017 4:30,48.85,95.55,CBE,3,prairie
379,6/27/2017 5:00,47.064,97.032,CBE,3,prairie
380,6/27/2017 5:30,47.602,97.486,CBE,3,prairie
381,6/27/2017 6:00,46.121,98.125,CBE,3,prairie
382,6/27/2017 6:30,48.672,97.749,CBE,3,prairie
383,6/27/2017 7:00,52.378,94.679,CBE,3,prairie
384,6/27/2017 7:30,55.69,90.341,CBE,3,prairie
385,6/27/2017 8:00,58.325,84.994,CBE,3,prairie
386,6/27/2017 8:30,59.099,81.631,CBE,3,prairie
387,6/27/2017 9:00,63.39,73.145,CBE,3,prairie
388,6/27/2017 9:30,65.487,67.084,CBE,3,prairie
389,6/27/2017 10:00,67.928,61.832,CBE,3,prairie
390,6/27/2017 10:30,69.858,53.414,CBE,3,prairie
391,6/27/2017 11:00,71.62,50.258,CBE,3,prairie
392,6/27/2017 11:30,67.928,54.502,CBE,3,prairie
393,6/27/2017 12:00,74.943,48.883,CBE,3,prairie
394,6/27/2017 12:30,72.653,50.239,CBE,3,prairie
395,6/27/2017 13:00,72.523,44.908,CBE,3,prairie
396,6/27/2017 13:30,77.117,38.715,CBE,3,prairie
397,6/27/2017 14:00,73.688,43.825,CBE,3,prairie
398,6/27/2017 14:30,74.727,40.217,CBE,3,prairie
399,6/27/2017 15:00,76.593,37.992,CBE,3,prairie
400,6/27/2017 15:30,76.854,38.172,CBE,3,prairie
401,6/27/2017 16:00,78.251,36.161,CBE,3,prairie
402,6/27/2017 16:30,76.114,39.512,CBE,3,prairie
403,6/27/2017 17:00,72.696,43.179,CBE,3,prairie
404,6/27/2017 17:30,73.861,39.707,CBE,3,prairie
405,6/27/2017 18:00,74.077,41.417,CBE,3,prairie
406,6/27/2017 18:30,74.034,38.898,CBE,3,prairie
407,6/27/2017 19:00,72.696,40.16,CBE,3,prairie
408,6/27/2017 19:30,71.791,43.541,CBE,3,prairie
409,6/27/2017 20:00,74.077,44.915,CBE,3,prairie
410,6/27/2017 20:30,74.597,44.82,CBE,3,prairie
411,6/27/2017 21:00,65.403,54.791,CBE,3,prairie
412,6/27/2017 21:30,53.427,79.322,CBE,3,prairie
413,6/27/2017 22:00,50.268,90.525,CBE,3,prairie
414,6/27/2017 22:30,48.094,92.4,CBE,3,prairie
415,6/27/2017 23:00,46.616,93.835,CBE,3,prairie
416,6/27/2017 23:30,45.399,94.711,CBE,3,prairie
417,6/28/2017 0:00,45.714,95.907,CBE,3,prairie
418,6/28/2017 0:30,45.217,96.33,CBE,3,prairie
419,6/28/2017 1:00,44.218,96.797,CBE,3,prairie
420,6/28/2017 1:30,44.856,98.102,CBE,3,prairie
421,6/28/2017 2:00,45.941,98.27,CBE,3,prairie
422,6/28/2017 2:30,46.031,98.284,CBE,3,prairie
423,6/28/2017 3:00,44.627,98.459,CBE,3,prairie
424,6/28/2017 3:30,45.262,99.024,CBE,3,prairie
425,6/28/2017 4:00,47.064,98.221,CBE,3,prairie
426,6/28/2017 4:30,47.781,97.166,CBE,3,prairie
427,6/28/2017 5:00,47.914,95.286,CBE,3,prairie
428,6/28/2017 5:30,47.289,95.092,CBE,3,prairie
429,6/28/2017 6:00,47.602,95.44,CBE,3,prairie
430,6/28/2017 6:30,49.87,93.09,CBE,3,prairie
431,6/28/2017 7:00,54.909,88.286,CBE,3,prairie
432,6/28/2017 7:30,60.604,79.826,CBE,3,prairie
433,6/28/2017 8:00,62.919,74.152,CBE,3,prairie
434,6/28/2017 8:30,65.916,66.004,CBE,3,prairie
435,6/28/2017 9:00,70.201,58.538,CBE,3,prairie
436,6/28/2017 9:30,71.577,55.912,CBE,3,prairie
437,6/28/2017 10:00,72.61,50.678,CBE,3,prairie
438,6/28/2017 10:30,76.636,44.437,CBE,3,prairie
439,6/28/2017 11:00,78.514,45.209,CBE,3,prairie
440,6/28/2017 11:30,79.084,43.621,CBE,3,prairie
441,6/28/2017 12:00,77.596,45.601,CBE,3,prairie
442,6/28/2017 12:30,79.347,45.75,CBE,3,prairie
443,6/28/2017 13:00,81.199,41.723,CBE,3,prairie
444,6/28/2017 13:30,78.208,43.337,CBE,3,prairie
445,6/28/2017 14:00,78.953,45.594,CBE,3,prairie
446,6/28/2017 14:30,74.511,50.313,CBE,3,prairie
447,6/28/2017 15:00,75.376,49.678,CBE,3,prairie
448,6/28/2017 15:30,70.286,71.976,CBE,3,prairie
449,6/28/2017 16:00,72.351,59.367,CBE,3,prairie
450,6/28/2017 16:30,74.856,53.211,CBE,3,prairie
